"","var","timeseries length","method","Value","Trend strength","AR strength"
"8928","p","10","mk",1,"strong trend","medium AR"
"8929","p","10","mk",0.0122660398483276,"strong trend","medium AR"
"8930","p","10","mk",0.59150505065918,"strong trend","medium AR"
"8931","p","10","mk",0.0200446844100952,"strong trend","medium AR"
"8932","p","10","mk",0.107404708862305,"strong trend","medium AR"
"8933","p","10","mk",0.0318231582641602,"strong trend","medium AR"
"8934","p","10","mk",0.107404708862305,"strong trend","medium AR"
"8935","p","10","mk",0.283130884170532,"strong trend","medium AR"
"8936","p","10","mk",0.0736383199691772,"strong trend","medium AR"
"8937","p","10","mk",0.0200446844100952,"strong trend","medium AR"
"8938","p","10","mk",0.210497617721558,"strong trend","medium AR"
"8939","p","10","mk",0.72051477432251,"strong trend","medium AR"
"8940","p","10","mk",0.00235748291015625,"strong trend","medium AR"
"8941","p","10","mk",0.210497617721558,"strong trend","medium AR"
"8942","p","10","mk",0.152406260371208,"strong trend","medium AR"
"8943","p","10","mk",0.107404708862305,"strong trend","medium AR"
"8944","p","10","mk",0.107404708862305,"strong trend","medium AR"
"8945","p","10","mk",0.59150505065918,"strong trend","medium AR"
"8946","p","10","mk",0.152406215667725,"strong trend","medium AR"
"8947","p","10","mk",0.00729036331176758,"strong trend","medium AR"
"8948","p","10","mk",0.00420749187469482,"strong trend","medium AR"
"8949","p","10","mk",0.72051477432251,"strong trend","medium AR"
"8950","p","10","mk",0.00420749187469482,"strong trend","medium AR"
"8951","p","10","mk",0.0122660398483276,"strong trend","medium AR"
"8952","p","10","mk",0.210497617721558,"strong trend","medium AR"
"8953","p","10","mk",0.0318231582641602,"strong trend","medium AR"
"8954","p","10","mk",0.0122660398483276,"strong trend","medium AR"
"8955","p","10","mk",0.283130884170532,"strong trend","medium AR"
"8956","p","10","mk",0.152406215667725,"strong trend","medium AR"
"8957","p","10","mk",0.59150505065918,"strong trend","medium AR"
"8958","p","10","mk",0.0736383199691772,"strong trend","medium AR"
"8959","p","10","mk",0.00729036331176758,"strong trend","medium AR"
"8960","p","10","mk",0.152406215667725,"strong trend","medium AR"
"8961","p","10","mk",0.59150505065918,"strong trend","medium AR"
"8962","p","10","mk",0.107404708862305,"strong trend","medium AR"
"8963","p","10","mk",0.0200446844100952,"strong trend","medium AR"
"8964","p","10","mk",0.00729036331176758,"strong trend","medium AR"
"8965","p","10","mk",0.00235748291015625,"strong trend","medium AR"
"8966","p","10","mk",0.59150505065918,"strong trend","medium AR"
"8967","p","10","mk",0.107404708862305,"strong trend","medium AR"
"8968","p","10","mk",0.107404708862305,"strong trend","medium AR"
"8969","p","10","mk",0.72051477432251,"strong trend","medium AR"
"8970","p","10","mk",0.0318231582641602,"strong trend","medium AR"
"8971","p","10","mk",0.0122660398483276,"strong trend","medium AR"
"8972","p","10","mk",0.0318231582641602,"strong trend","medium AR"
"8973","p","10","mk",0.0736383199691772,"strong trend","medium AR"
"8974","p","10","mk",0.107404708862305,"strong trend","medium AR"
"8975","p","10","mk",0.00420749187469482,"strong trend","medium AR"
"8976","p","10","mk",0.0012822151184082,"strong trend","medium AR"
"8977","p","10","mk",0.0200446844100952,"strong trend","medium AR"
"8978","p","10","mk",0.59150505065918,"strong trend","medium AR"
"8979","p","10","mk",0.107404708862305,"strong trend","medium AR"
"8980","p","10","mk",0.0012822151184082,"strong trend","medium AR"
"8981","p","10","mk",0.858027637004852,"strong trend","medium AR"
"8982","p","10","mk",0.049098014831543,"strong trend","medium AR"
"8983","p","10","mk",0.107404708862305,"strong trend","medium AR"
"8984","p","10","mk",0.049098014831543,"strong trend","medium AR"
"8985","p","10","mk",0.107404708862305,"strong trend","medium AR"
"8986","p","10","mk",0.0012822151184082,"strong trend","medium AR"
"8987","p","10","mk",0.00729036331176758,"strong trend","medium AR"
"8988","p","10","mk",0.474274337291718,"strong trend","medium AR"
"8989","p","10","mk",0.371093273162842,"strong trend","medium AR"
"8990","p","10","mk",0.049098014831543,"strong trend","medium AR"
"8991","p","10","mk",0.0318231582641602,"strong trend","medium AR"
"8992","p","10","mk",0.0200446844100952,"strong trend","medium AR"
"8993","p","10","mk",0.210497617721558,"strong trend","medium AR"
"8994","p","10","mk",0.283130884170532,"strong trend","medium AR"
"8995","p","10","mk",0.283130884170532,"strong trend","medium AR"
"8996","p","10","mk",0.107404708862305,"strong trend","medium AR"
"8997","p","10","mk",0.210497617721558,"strong trend","medium AR"
"8998","p","10","mk",0.371093273162842,"strong trend","medium AR"
"8999","p","10","mk",0.0736383199691772,"strong trend","medium AR"
"9000","p","10","mk",0.00729036331176758,"strong trend","medium AR"
"9001","p","30","gls",2.64829838489376e-16,"strong trend","medium AR"
"9002","p","30","gls",2.06553437011419e-10,"strong trend","medium AR"
"9003","p","30","gls",3.06632658839633e-11,"strong trend","medium AR"
"9004","p","30","gls",8.18967070300106e-13,"strong trend","medium AR"
"9005","p","30","gls",0.000735775443789303,"strong trend","medium AR"
"9006","p","30","gls",5.76410089358149e-11,"strong trend","medium AR"
"9007","p","30","gls",0.000582511734231919,"strong trend","medium AR"
"9008","p","30","gls",0.000391602683479562,"strong trend","medium AR"
"9009","p","30","gls",0.000341004468013337,"strong trend","medium AR"
"9010","p","30","gls",0.000636223925835826,"strong trend","medium AR"
"9011","p","30","gls",0.00305138502767906,"strong trend","medium AR"
"9012","p","30","gls",0.000223920640127502,"strong trend","medium AR"
"9013","p","30","gls",0.000104666117855597,"strong trend","medium AR"
"9014","p","30","gls",0.00222935257287701,"strong trend","medium AR"
"9015","p","30","gls",7.97207815537016e-10,"strong trend","medium AR"
"9016","p","30","gls",3.07005660595761e-12,"strong trend","medium AR"
"9017","p","30","gls",3.14267521510831e-15,"strong trend","medium AR"
"9018","p","30","gls",0.00220017091794046,"strong trend","medium AR"
"9019","p","30","gls",0.000792100394769214,"strong trend","medium AR"
"9020","p","30","gls",0.00266560178318971,"strong trend","medium AR"
"9021","p","30","gls",1.0932793319587e-16,"strong trend","medium AR"
"9022","p","30","gls",0.051423024175892,"strong trend","medium AR"
"9023","p","30","gls",2.73190327756298e-12,"strong trend","medium AR"
"9024","p","30","gls",0.00120227004726564,"strong trend","medium AR"
"9025","p","30","gls",0.000518670322440801,"strong trend","medium AR"
"9026","p","30","gls",1.77258093143315e-09,"strong trend","medium AR"
"9027","p","30","gls",1.35762589182901e-15,"strong trend","medium AR"
"9028","p","30","gls",0.000302090171401473,"strong trend","medium AR"
"9029","p","30","gls",0.00103946887152155,"strong trend","medium AR"
"9030","p","30","gls",6.74556376576712e-08,"strong trend","medium AR"
"9031","p","30","gls",0.00813302619990498,"strong trend","medium AR"
"9032","p","30","gls",4.50633729010713e-11,"strong trend","medium AR"
"9033","p","30","gls",0.000337772125290951,"strong trend","medium AR"
"9034","p","30","gls",0.00108235553152374,"strong trend","medium AR"
"9035","p","30","gls",0.000515751829932822,"strong trend","medium AR"
"9036","p","30","gls",4.26750388872071e-07,"strong trend","medium AR"
"9037","p","30","gls",0.000798445941160072,"strong trend","medium AR"
"9038","p","30","gls",1.25288831373326e-09,"strong trend","medium AR"
"9039","p","30","gls",0.00899061374254215,"strong trend","medium AR"
"9040","p","30","gls",3.89514946354939e-05,"strong trend","medium AR"
"9041","p","30","gls",0.00144174371189299,"strong trend","medium AR"
"9042","p","30","gls",0.00445633193762464,"strong trend","medium AR"
"9043","p","30","gls",3.88745253532693e-05,"strong trend","medium AR"
"9044","p","30","gls",0.000380672498074971,"strong trend","medium AR"
"9045","p","30","gls",0.00262911334941823,"strong trend","medium AR"
"9046","p","30","gls",0.00108779827742556,"strong trend","medium AR"
"9047","p","30","gls",0.000326899325967833,"strong trend","medium AR"
"9048","p","30","gls",0.000873751450642695,"strong trend","medium AR"
"9049","p","30","gls",0.00103217891572122,"strong trend","medium AR"
"9050","p","30","gls",0.00218493020590296,"strong trend","medium AR"
"9051","p","30","gls",0.000722792028464209,"strong trend","medium AR"
"9052","p","30","gls",6.27963847331113e-05,"strong trend","medium AR"
"9053","p","30","gls",0.00017991080507443,"strong trend","medium AR"
"9054","p","30","gls",3.83951676024029e-10,"strong trend","medium AR"
"9055","p","30","gls",0.000815080417919192,"strong trend","medium AR"
"9056","p","30","gls",0.0028310718070917,"strong trend","medium AR"
"9057","p","30","gls",0.00100317769045039,"strong trend","medium AR"
"9058","p","30","gls",6.56353035952805e-11,"strong trend","medium AR"
"9059","p","30","gls",2.77434897365929e-09,"strong trend","medium AR"
"9060","p","30","gls",7.97017863379735e-14,"strong trend","medium AR"
"9061","p","30","gls",0.000227744336999735,"strong trend","medium AR"
"9062","p","30","gls",3.10832697708028e-11,"strong trend","medium AR"
"9063","p","30","gls",0.000518330546294048,"strong trend","medium AR"
"9064","p","30","gls",0.00980172180944901,"strong trend","medium AR"
"9065","p","30","gls",2.49686104125343e-18,"strong trend","medium AR"
"9066","p","30","gls",0.000715014686088972,"strong trend","medium AR"
"9067","p","30","gls",2.66311514035386e-12,"strong trend","medium AR"
"9068","p","30","gls",0.000396330504396567,"strong trend","medium AR"
"9069","p","30","gls",2.93519176622622e-10,"strong trend","medium AR"
"9070","p","30","gls",0.00188802364231887,"strong trend","medium AR"
"9071","p","30","gls",0.00281672579835561,"strong trend","medium AR"
"9072","p","30","gls",7.95980462367354e-05,"strong trend","medium AR"
"9073","p","30","gls",7.33976597607044e-15,"strong trend","medium AR"
"9074","p","30","gls",0.00204983952756768,"strong trend","medium AR"
"9075","p","30","gls",0.00148641384982366,"strong trend","medium AR"
"9076","p","30","gls",0.000199950456890609,"strong trend","medium AR"
"9077","p","30","gls",1.04270812414708e-13,"strong trend","medium AR"
"9078","p","30","gls",1.38559128501593e-09,"strong trend","medium AR"
"9079","p","30","gls",6.77242314745613e-13,"strong trend","medium AR"
"9080","p","30","gls",0.00185385459852126,"strong trend","medium AR"
"9081","p","30","gls",1.55284338554638e-10,"strong trend","medium AR"
"9082","p","30","gls",0.000335516503792717,"strong trend","medium AR"
"9083","p","30","gls",0.00182174172988536,"strong trend","medium AR"
"9084","p","30","gls",0.00128533868976632,"strong trend","medium AR"
"9085","p","30","gls",1.19099373613085e-12,"strong trend","medium AR"
"9086","p","30","gls",0.00149362111543847,"strong trend","medium AR"
"9087","p","30","gls",0.000224668885268903,"strong trend","medium AR"
"9088","p","30","gls",0.00126897577664324,"strong trend","medium AR"
"9089","p","30","gls",1.2943264684782e-05,"strong trend","medium AR"
"9090","p","30","gls",0.00345047512436671,"strong trend","medium AR"
"9091","p","30","gls",0.00863886129982925,"strong trend","medium AR"
"9092","p","30","gls",6.9505771709793e-08,"strong trend","medium AR"
"9093","p","30","gls",0.00259299510510171,"strong trend","medium AR"
"9094","p","30","gls",2.48506181889752e-08,"strong trend","medium AR"
"9095","p","30","gls",0.00340195875732991,"strong trend","medium AR"
"9096","p","30","gls",8.49132706712059e-10,"strong trend","medium AR"
"9097","p","30","gls",0.00350700184568817,"strong trend","medium AR"
"9098","p","30","gls",4.51604515019905e-12,"strong trend","medium AR"
"9099","p","30","gls",4.32394109362075e-10,"strong trend","medium AR"
"9100","p","30","gls",0.000816266771652341,"strong trend","medium AR"
"9101","p","20","gls",6.77098516388219e-08,"strong trend","medium AR"
"9102","p","20","gls",0.000193161044900207,"strong trend","medium AR"
"9103","p","20","gls",9.34123254533943e-07,"strong trend","medium AR"
"9104","p","20","gls",2.41908760873478e-05,"strong trend","medium AR"
"9105","p","20","gls",0.0108825139568145,"strong trend","medium AR"
"9106","p","20","gls",1.62590735864933e-06,"strong trend","medium AR"
"9107","p","20","gls",1.67365379942849e-05,"strong trend","medium AR"
"9108","p","20","gls",0.00178036745123214,"strong trend","medium AR"
"9109","p","20","gls",0.014481090974173,"strong trend","medium AR"
"9110","p","20","gls",0.0702971789093718,"strong trend","medium AR"
"9111","p","20","gls",0.095350128985045,"strong trend","medium AR"
"9112","p","20","gls",3.54123252622767e-06,"strong trend","medium AR"
"9113","p","20","gls",0.0165269882188009,"strong trend","medium AR"
"9114","p","20","gls",0.000104510031701912,"strong trend","medium AR"
"9115","p","20","gls",1.1671306306022e-05,"strong trend","medium AR"
"9116","p","20","gls",2.9984972088733e-06,"strong trend","medium AR"
"9117","p","20","gls",7.54190038426377e-07,"strong trend","medium AR"
"9118","p","20","gls",5.27805537784606e-05,"strong trend","medium AR"
"9119","p","20","gls",0.00853753891808149,"strong trend","medium AR"
"9120","p","20","gls",0.0495296161160897,"strong trend","medium AR"
"9121","p","20","gls",0.000605527547099429,"strong trend","medium AR"
"9122","p","20","gls",0.00442982465493698,"strong trend","medium AR"
"9123","p","20","gls",5.47745576053251e-07,"strong trend","medium AR"
"9124","p","20","gls",0.0197440373023313,"strong trend","medium AR"
"9125","p","20","gls",0.015508175290678,"strong trend","medium AR"
"9126","p","20","gls",0.000191818715503412,"strong trend","medium AR"
"9127","p","20","gls",5.66043826980879e-10,"strong trend","medium AR"
"9128","p","20","gls",6.388889620751e-05,"strong trend","medium AR"
"9129","p","20","gls",0.00224294156389672,"strong trend","medium AR"
"9130","p","20","gls",0.0528544644329526,"strong trend","medium AR"
"9131","p","20","gls",0.00359321643021206,"strong trend","medium AR"
"9132","p","20","gls",0.000541226490087747,"strong trend","medium AR"
"9133","p","20","gls",0.000295595015461243,"strong trend","medium AR"
"9134","p","20","gls",0.00292806944535791,"strong trend","medium AR"
"9135","p","20","gls",0.0322852915038836,"strong trend","medium AR"
"9136","p","20","gls",0.01408998493477,"strong trend","medium AR"
"9137","p","20","gls",0.00994935629573645,"strong trend","medium AR"
"9138","p","20","gls",0.000722581501405723,"strong trend","medium AR"
"9139","p","20","gls",0.0718542610754031,"strong trend","medium AR"
"9140","p","20","gls",0.00413484705561571,"strong trend","medium AR"
"9141","p","20","gls",9.51806912156921e-08,"strong trend","medium AR"
"9142","p","20","gls",0.108941995027824,"strong trend","medium AR"
"9143","p","20","gls",0.00323166622434099,"strong trend","medium AR"
"9144","p","20","gls",0.00470007729837742,"strong trend","medium AR"
"9145","p","20","gls",4.71384491991112e-05,"strong trend","medium AR"
"9146","p","20","gls",0.00448738409895198,"strong trend","medium AR"
"9147","p","20","gls",0.00275339871531601,"strong trend","medium AR"
"9148","p","20","gls",0.076746025333563,"strong trend","medium AR"
"9149","p","20","gls",0.00428769861034039,"strong trend","medium AR"
"9150","p","20","gls",2.99289418280262e-11,"strong trend","medium AR"
"9151","p","20","gls",0.0223670662246861,"strong trend","medium AR"
"9152","p","20","gls",3.70030445710385e-05,"strong trend","medium AR"
"9153","p","20","gls",7.20248333849344e-07,"strong trend","medium AR"
"9154","p","20","gls",2.17041294718007e-06,"strong trend","medium AR"
"9155","p","20","gls",4.02102716211368e-05,"strong trend","medium AR"
"9156","p","20","gls",0.00231112751781433,"strong trend","medium AR"
"9157","p","20","gls",0.0235997411093121,"strong trend","medium AR"
"9158","p","20","gls",3.74154904841844e-05,"strong trend","medium AR"
"9159","p","20","gls",7.68176272418954e-06,"strong trend","medium AR"
"9160","p","20","gls",7.53609790681218e-06,"strong trend","medium AR"
"9161","p","20","gls",4.37124848737274e-05,"strong trend","medium AR"
"9162","p","20","gls",9.75110963521727e-07,"strong trend","medium AR"
"9163","p","20","gls",0.000777066257321583,"strong trend","medium AR"
"9164","p","20","gls",0.406539904349257,"strong trend","medium AR"
"9165","p","20","gls",1.00363237047003e-09,"strong trend","medium AR"
"9166","p","20","gls",0.000258299161072595,"strong trend","medium AR"
"9167","p","20","gls",2.46373995831525e-05,"strong trend","medium AR"
"9168","p","20","gls",8.52930548458496e-06,"strong trend","medium AR"
"9169","p","20","gls",7.81570691520032e-05,"strong trend","medium AR"
"9170","p","20","gls",0.00457571830974442,"strong trend","medium AR"
"9171","p","20","gls",2.06514445832728e-09,"strong trend","medium AR"
"9172","p","20","gls",3.26332483108929e-09,"strong trend","medium AR"
"9173","p","20","gls",8.13025081742511e-07,"strong trend","medium AR"
"9174","p","20","gls",0.000752666199419594,"strong trend","medium AR"
"9175","p","20","gls",1.55740857679341e-07,"strong trend","medium AR"
"9176","p","20","gls",0.00112318072437622,"strong trend","medium AR"
"9177","p","20","gls",8.74967736678434e-08,"strong trend","medium AR"
"9178","p","20","gls",7.4923653510347e-05,"strong trend","medium AR"
"9179","p","20","gls",1.3221744260911e-06,"strong trend","medium AR"
"9180","p","20","gls",0.00167483998200257,"strong trend","medium AR"
"9181","p","20","gls",0.00217440686419313,"strong trend","medium AR"
"9182","p","20","gls",4.98316431247749e-09,"strong trend","medium AR"
"9183","p","20","gls",0.0148650536015541,"strong trend","medium AR"
"9184","p","20","gls",0.0305631923909611,"strong trend","medium AR"
"9185","p","20","gls",1.39089671568393e-06,"strong trend","medium AR"
"9186","p","20","gls",3.77057669788486e-08,"strong trend","medium AR"
"9187","p","20","gls",0.00342521101115595,"strong trend","medium AR"
"9188","p","20","gls",0.305182094750182,"strong trend","medium AR"
"9189","p","20","gls",0.00211361144909897,"strong trend","medium AR"
"9190","p","20","gls",0.148504714369582,"strong trend","medium AR"
"9191","p","20","gls",0.442519079189942,"strong trend","medium AR"
"9192","p","20","gls",0.0154601116931618,"strong trend","medium AR"
"9193","p","20","gls",0.00180470133426727,"strong trend","medium AR"
"9194","p","20","gls",0.0082637402116659,"strong trend","medium AR"
"9195","p","20","gls",0.000498955168817003,"strong trend","medium AR"
"9196","p","20","gls",3.75064113770979e-05,"strong trend","medium AR"
"9197","p","20","gls",0.0227911472088979,"strong trend","medium AR"
"9198","p","20","gls",4.49619176539039e-07,"strong trend","medium AR"
"9199","p","20","gls",0.00199187588292452,"strong trend","medium AR"
"9200","p","20","gls",0.000554933362435298,"strong trend","medium AR"
"9201","p","10","gls",0.0113524098752835,"strong trend","medium AR"
"9202","p","10","gls",0.505874532722087,"strong trend","medium AR"
"9203","p","10","gls",0.127604178622876,"strong trend","medium AR"
"9204","p","10","gls",0.059814345302209,"strong trend","medium AR"
"9205","p","10","gls",0.741033524061486,"strong trend","medium AR"
"9206","p","10","gls",0.0561680405379795,"strong trend","medium AR"
"9207","p","10","gls",0.328832469707415,"strong trend","medium AR"
"9208","p","10","gls",0.000230611793658082,"strong trend","medium AR"
"9209","p","10","gls",0.0128260589932019,"strong trend","medium AR"
"9210","p","10","gls",0.0187534522222796,"strong trend","medium AR"
"9211","p","10","gls",0.00479720461328425,"strong trend","medium AR"
"9212","p","10","gls",0.0216137051284566,"strong trend","medium AR"
"9213","p","10","gls",0.153944416543424,"strong trend","medium AR"
"9214","p","10","gls",0.0443643839808004,"strong trend","medium AR"
"9215","p","10","gls",0.347081645877745,"strong trend","medium AR"
"9216","p","10","gls",0.0186214951101568,"strong trend","medium AR"
"9217","p","10","gls",0.442284285276387,"strong trend","medium AR"
"9218","p","10","gls",0.0768860385051277,"strong trend","medium AR"
"9219","p","10","gls",0.300710356529832,"strong trend","medium AR"
"9220","p","10","gls",0.678509908190705,"strong trend","medium AR"
"9221","p","10","gls",5.49288144983872e-05,"strong trend","medium AR"
"9222","p","10","gls",1.04042568791284e-05,"strong trend","medium AR"
"9223","p","10","gls",0.000122707159605732,"strong trend","medium AR"
"9224","p","10","gls",0.113500633274207,"strong trend","medium AR"
"9225","p","10","gls",0.137300772600758,"strong trend","medium AR"
"9226","p","10","gls",0.68790345120955,"strong trend","medium AR"
"9227","p","10","gls",0.0284328504391514,"strong trend","medium AR"
"9228","p","10","gls",0.736895781240507,"strong trend","medium AR"
"9229","p","10","gls",0.00142995243439237,"strong trend","medium AR"
"9230","p","10","gls",0.181240982046045,"strong trend","medium AR"
"9231","p","10","gls",0.00534313965174293,"strong trend","medium AR"
"9232","p","10","gls",0.0549464082959525,"strong trend","medium AR"
"9233","p","10","gls",0.0448681106332605,"strong trend","medium AR"
"9234","p","10","gls",0.0201389683311041,"strong trend","medium AR"
"9235","p","10","gls",0.282871419485833,"strong trend","medium AR"
"9236","p","10","gls",0.0938708083386984,"strong trend","medium AR"
"9237","p","10","gls",0.00182082791366395,"strong trend","medium AR"
"9238","p","10","gls",0.141580952902556,"strong trend","medium AR"
"9239","p","10","gls",0.509743408205987,"strong trend","medium AR"
"9240","p","10","gls",0.000100914811627792,"strong trend","medium AR"
"9241","p","10","gls",0.0685636294659271,"strong trend","medium AR"
"9242","p","10","gls",0.0945561725776527,"strong trend","medium AR"
"9243","p","10","gls",0.0478453569458495,"strong trend","medium AR"
"9244","p","10","gls",0.00883201210715876,"strong trend","medium AR"
"9245","p","10","gls",0.395205807130947,"strong trend","medium AR"
"9246","p","10","gls",0.041055185019809,"strong trend","medium AR"
"9247","p","10","gls",8.77469938456858e-05,"strong trend","medium AR"
"9248","p","10","gls",1.88951225128827e-05,"strong trend","medium AR"
"9249","p","10","gls",0.140857883445008,"strong trend","medium AR"
"9250","p","10","gls",0.000182792660413224,"strong trend","medium AR"
"9251","p","10","gls",0.000337524787929138,"strong trend","medium AR"
"9252","p","10","gls",0.101068566903181,"strong trend","medium AR"
"9253","p","10","gls",0.00538149281668933,"strong trend","medium AR"
"9254","p","10","gls",0.0184085570148266,"strong trend","medium AR"
"9255","p","10","gls",0.189593345594309,"strong trend","medium AR"
"9256","p","10","gls",0.0156965153961337,"strong trend","medium AR"
"9257","p","10","gls",0.277728711293857,"strong trend","medium AR"
"9258","p","10","gls",0.00564080274298297,"strong trend","medium AR"
"9259","p","10","gls",0.000419992328275486,"strong trend","medium AR"
"9260","p","10","gls",0.101276313603939,"strong trend","medium AR"
"9261","p","10","gls",0.821996116462263,"strong trend","medium AR"
"9262","p","10","gls",0.00934645824751871,"strong trend","medium AR"
"9263","p","10","gls",5.48372608717451e-05,"strong trend","medium AR"
"9264","p","10","gls",0.000186195065405898,"strong trend","medium AR"
"9265","p","10","gls",5.22543947553211e-05,"strong trend","medium AR"
"9266","p","10","gls",0.490994844791843,"strong trend","medium AR"
"9267","p","10","gls",0.0160828006221958,"strong trend","medium AR"
"9268","p","10","gls",0.00364104340660526,"strong trend","medium AR"
"9269","p","10","gls",0.937383014117389,"strong trend","medium AR"
"9270","p","10","gls",0.00433584861817839,"strong trend","medium AR"
"9271","p","10","gls",0.000118206667640424,"strong trend","medium AR"
"9272","p","10","gls",0.00676183865806454,"strong trend","medium AR"
"9273","p","10","gls",0.0335723831929835,"strong trend","medium AR"
"9274","p","10","gls",0.150554591181533,"strong trend","medium AR"
"9275","p","10","gls",6.62666751553143e-05,"strong trend","medium AR"
"9276","p","10","gls",5.94189092346988e-06,"strong trend","medium AR"
"9277","p","10","gls",0.0180659829109098,"strong trend","medium AR"
"9278","p","10","gls",0.415356948223909,"strong trend","medium AR"
"9279","p","10","gls",0.0701566501363615,"strong trend","medium AR"
"9280","p","10","gls",2.10401840677513e-05,"strong trend","medium AR"
"9281","p","10","gls",0.72767857947822,"strong trend","medium AR"
"9282","p","10","gls",0.00377409748185125,"strong trend","medium AR"
"9283","p","10","gls",0.0154816868069936,"strong trend","medium AR"
"9284","p","10","gls",0.0702091756061553,"strong trend","medium AR"
"9285","p","10","gls",0.0552719024136057,"strong trend","medium AR"
"9286","p","10","gls",6.55997714117055e-06,"strong trend","medium AR"
"9287","p","10","gls",0.00093934348192387,"strong trend","medium AR"
"9288","p","10","gls",0.31754223866,"strong trend","medium AR"
"9289","p","10","gls",0.70874157539192,"strong trend","medium AR"
"9290","p","10","gls",0.0103620000059803,"strong trend","medium AR"
"9291","p","10","gls",0.00985585175325896,"strong trend","medium AR"
"9292","p","10","gls",0.00418180284158035,"strong trend","medium AR"
"9293","p","10","gls",0.155329215280743,"strong trend","medium AR"
"9294","p","10","gls",0.270676446073661,"strong trend","medium AR"
"9295","p","10","gls",0.179970080960765,"strong trend","medium AR"
"9296","p","10","gls",0.0334921349776341,"strong trend","medium AR"
"9297","p","10","gls",0.15541836947712,"strong trend","medium AR"
"9298","p","10","gls",0.105418697310139,"strong trend","medium AR"
"9299","p","10","gls",0.0270274034519743,"strong trend","medium AR"
"9300","p","10","gls",0.000499699889220604,"strong trend","medium AR"
"9301","p","30","gls_boot",0.002,"strong trend","medium AR"
"9302","p","30","gls_boot",0.002,"strong trend","medium AR"
"9303","p","30","gls_boot",0.002,"strong trend","medium AR"
"9304","p","30","gls_boot",0.002,"strong trend","medium AR"
"9305","p","30","gls_boot",0.004,"strong trend","medium AR"
"9306","p","30","gls_boot",0.002,"strong trend","medium AR"
"9307","p","30","gls_boot",0.006,"strong trend","medium AR"
"9308","p","30","gls_boot",0.004,"strong trend","medium AR"
"9309","p","30","gls_boot",0.002,"strong trend","medium AR"
"9310","p","30","gls_boot",0.008,"strong trend","medium AR"
"9311","p","30","gls_boot",0.016,"strong trend","medium AR"
"9312","p","30","gls_boot",0.004,"strong trend","medium AR"
"9313","p","30","gls_boot",0.002,"strong trend","medium AR"
"9314","p","30","gls_boot",0.014,"strong trend","medium AR"
"9315","p","30","gls_boot",0.006,"strong trend","medium AR"
"9316","p","30","gls_boot",0.002,"strong trend","medium AR"
"9317","p","30","gls_boot",0.002,"strong trend","medium AR"
"9318","p","30","gls_boot",0.006,"strong trend","medium AR"
"9319","p","30","gls_boot",0.002,"strong trend","medium AR"
"9320","p","30","gls_boot",0.014,"strong trend","medium AR"
"9321","p","30","gls_boot",0.002,"strong trend","medium AR"
"9322","p","30","gls_boot",0.032,"strong trend","medium AR"
"9323","p","30","gls_boot",0.002,"strong trend","medium AR"
"9324","p","30","gls_boot",0.006,"strong trend","medium AR"
"9325","p","30","gls_boot",0.002,"strong trend","medium AR"
"9326","p","30","gls_boot",0.002,"strong trend","medium AR"
"9327","p","30","gls_boot",0.002,"strong trend","medium AR"
"9328","p","30","gls_boot",0.004,"strong trend","medium AR"
"9329","p","30","gls_boot",0.004,"strong trend","medium AR"
"9330","p","30","gls_boot",0.002,"strong trend","medium AR"
"9331","p","30","gls_boot",0.03,"strong trend","medium AR"
"9332","p","30","gls_boot",0.002,"strong trend","medium AR"
"9333","p","30","gls_boot",0.002,"strong trend","medium AR"
"9334","p","30","gls_boot",0.01,"strong trend","medium AR"
"9335","p","30","gls_boot",0.004,"strong trend","medium AR"
"9336","p","30","gls_boot",0.004,"strong trend","medium AR"
"9337","p","30","gls_boot",0.006,"strong trend","medium AR"
"9338","p","30","gls_boot",0.002,"strong trend","medium AR"
"9339","p","30","gls_boot",0.024,"strong trend","medium AR"
"9340","p","30","gls_boot",0.002,"strong trend","medium AR"
"9341","p","30","gls_boot",0.012,"strong trend","medium AR"
"9342","p","30","gls_boot",0.02,"strong trend","medium AR"
"9343","p","30","gls_boot",0.002,"strong trend","medium AR"
"9344","p","30","gls_boot",0.002,"strong trend","medium AR"
"9345","p","30","gls_boot",0.008,"strong trend","medium AR"
"9346","p","30","gls_boot",0.004,"strong trend","medium AR"
"9347","p","30","gls_boot",0.004,"strong trend","medium AR"
"9348","p","30","gls_boot",0.012,"strong trend","medium AR"
"9349","p","30","gls_boot",0.002,"strong trend","medium AR"
"9350","p","30","gls_boot",0.01,"strong trend","medium AR"
"9351","p","30","gls_boot",0.008,"strong trend","medium AR"
"9352","p","30","gls_boot",0.002,"strong trend","medium AR"
"9353","p","30","gls_boot",0.002,"strong trend","medium AR"
"9354","p","30","gls_boot",0.002,"strong trend","medium AR"
"9355","p","30","gls_boot",0.002,"strong trend","medium AR"
"9356","p","30","gls_boot",0.006,"strong trend","medium AR"
"9357","p","30","gls_boot",0.006,"strong trend","medium AR"
"9358","p","30","gls_boot",0.002,"strong trend","medium AR"
"9359","p","30","gls_boot",0.002,"strong trend","medium AR"
"9360","p","30","gls_boot",0.002,"strong trend","medium AR"
"9361","p","30","gls_boot",0.004,"strong trend","medium AR"
"9362","p","30","gls_boot",0.002,"strong trend","medium AR"
"9363","p","30","gls_boot",0.002,"strong trend","medium AR"
"9364","p","30","gls_boot",0.034,"strong trend","medium AR"
"9365","p","30","gls_boot",0.002,"strong trend","medium AR"
